root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,epoxy.items.cavity,epoxy.items.ct,epoxy.items.degas_machine_id,epoxy.items.epoxy_batch1,epoxy.items.epoxy_batch2,epoxy.items.epoxy_batch3,epoxy.items.epoxy_batch4,epoxy.items.epoxy_pressure1,epoxy.items.epoxy_pressure2,epoxy.items.station_id
wip_id,F9F237409LA1Y82AB,2022-09-06 23:00:21,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.79,8,383193,,,,27.37,27.44,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237406DG1Y82AV,2022-09-06 23:00:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.31,2,393827,,,,15.29,15.49,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740C4B1Y82AM,2022-09-06 23:00:30,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,5,383193,,,,16.01,15.90,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CLA1Y82A8,2022-09-06 23:00:31,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.71,5,383193,,,,26.45,26.48,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740B831Y82AJ,2022-09-06 23:00:31,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.52,3,389725,,,,16.01,16.26,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740BJK1Y82A6,2022-09-06 23:00:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,15.68,15.62,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237405CG1Y82AZ,2022-09-06 23:00:41,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.93,8,383193,,,,19.05,18.89,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CGY1Y82AY,2022-09-06 23:00:42,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.53,2,393827,,,,16.33,16.35,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409T91Y82AR,2022-09-06 23:00:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.30,5,383193,,,,18.50,18.54,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237408DB1Y82AY,2022-09-06 23:00:54,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.06,3,389725,,,,17.94,17.91,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CGA1Y82AL,2022-09-06 23:00:56,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.26,5,383193,,,,22.80,22.83,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740BGP1Y82A8,2022-09-06 23:01:01,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.94,3,389725,,,,14.96,14.82,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237409HL1Y82AA,2022-09-06 23:01:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.80,8,383193,,,,27.31,27.39,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CTF1Y82AG,2022-09-06 23:01:10,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.29,2,393827,,,,15.21,15.42,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409QP1Y82AL,2022-09-06 23:01:12,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.73,5,383193,,,,26.28,26.33,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740C0V1Y82AF,2022-09-06 23:01:12,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,16.02,15.91,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237408DX1Y82AC,2022-09-06 23:01:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.53,3,389725,,,,15.86,16.12,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237409ML1Y82AY,2022-09-06 23:01:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,15.68,15.61,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CCP1Y82AK,2022-09-06 23:01:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.55,2,393827,,,,16.22,16.26,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409R51Y82A1,2022-09-06 23:01:35,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.32,5,383193,,,,18.45,18.49,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740B7W1Y82AU,2022-09-06 23:01:37,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.11,3,389725,,,,18.06,18.01,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CF51Y82AU,2022-09-06 23:01:38,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.22,5,383193,,,,22.73,22.76,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237409KK1Y82A5,2022-09-06 23:01:43,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.92,3,389725,,,,14.95,14.81,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23750A491Y82AQ,2022-09-06 23:01:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.85,8,383193,,,,19.05,18.89,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CPR1Y82AJ,2022-09-06 23:01:51,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.31,2,393827,,,,15.13,15.36,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740BK31Y82AK,2022-09-06 23:01:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.69,5,383193,,,,26.28,26.33,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740C4K1Y82AD,2022-09-06 23:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.38,5,383193,,,,16.01,15.90,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740B6X1Y82AW,2022-09-06 23:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.51,3,389725,,,,15.90,16.15,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CWX1Y82AR,2022-09-06 23:02:01,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.63,3,389725,,,,15.60,15.55,LFDG_MEG3_OQC1_03_EPOXY
extrusion_id,EWB23263LW0AD125N,2022-09-06 23:02:04,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,8,383193,,,,27.70,27.78,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CSA1Y82AQ,2022-09-06 23:02:05,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.60,2,393827,,,,16.21,16.23,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740BJR1Y82A0,2022-09-06 23:02:16,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.36,5,383193,,,,18.41,18.44,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740B5T1Y82A3,2022-09-06 23:02:19,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.07,3,389725,,,,18.04,17.98,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740C431Y82AV,2022-09-06 23:02:21,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.24,5,383193,,,,22.71,22.74,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740BJ11Y82AQ,2022-09-06 23:02:24,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.98,3,389725,,,,14.91,14.75,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237409L21Y82AK,2022-09-06 23:02:27,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.05,8,383193,,,,19.32,19.18,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237408FF1Y82AN,2022-09-06 23:02:33,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,15.20,15.41,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409TH1Y82AH,2022-09-06 23:02:33,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.72,5,383193,,,,25.98,26.02,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CT51Y82AS,2022-09-06 23:02:37,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.46,3,389725,,,,15.94,16.21,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CGU1Y82A2,2022-09-06 23:02:37,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,5,383193,,,,16.03,15.92,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740BJB1Y82AE,2022-09-06 23:02:42,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,15.61,15.56,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237506QY1Y82AD,2022-09-06 23:02:45,passed,,Ramp,Everwin,TI,N199,Baoti,A2,33.00,8,383193,,,,27.70,27.78,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CTB1Y82AL,2022-09-06 23:02:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.55,2,393827,,,,16.21,16.23,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409QY1Y82AB,2022-09-06 23:02:57,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.34,5,383193,,,,18.40,18.44,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CUR1Y82A3,2022-09-06 23:03:02,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.09,3,389725,,,,17.99,17.95,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237404W91Y82AM,2022-09-06 23:03:04,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.20,5,383193,,,,22.77,22.78,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CAP1Y82AR,2022-09-06 23:03:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.90,3,389725,,,,14.87,14.72,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CCD1Y82AV,2022-09-06 23:03:08,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.04,8,383193,,,,19.04,18.88,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237409S41Y82AZ,2022-09-06 23:03:13,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.71,5,383193,,,,25.92,25.97,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740C9M1Y82AW,2022-09-06 23:03:14,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,15.17,15.37,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CU71Y82AM,2022-09-06 23:03:18,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.42,3,389725,,,,15.96,15.93,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237404U01Y82A2,2022-09-06 23:03:20,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,5,383193,,,,15.83,15.72,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CBB1Y82A0,2022-09-06 23:03:23,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,15.55,15.49,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CL31Y82AF,2022-09-06 23:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.99,8,383193,,,,27.20,27.28,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CP71Y82A2,2022-09-06 23:03:28,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.55,2,393827,,,,16.13,16.17,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F2375019Z1Y82AU,2022-09-06 23:03:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,5,383193,,,,18.35,18.37,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740C511Y82AU,2022-09-06 23:03:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.21,5,383193,,,,22.61,22.64,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237409HK1Y82AB,2022-09-06 23:03:47,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,3,389725,,,,14.87,14.72,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CKQ1Y82AX,2022-09-06 23:03:49,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.10,8,383193,,,,18.96,18.80,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CUX1Y82AX,2022-09-06 23:03:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.06,3,389725,,,,18.12,18.06,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F2374078J1Y82A7,2022-09-06 23:03:54,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.72,5,383193,,,,25.79,25.85,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CP51Y82A4,2022-09-06 23:03:56,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,15.11,15.30,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740BVE1Y82AC,2022-09-06 23:03:56,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.23,2,393827,,,,12.35,12.28,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23740BVE1Y82AC,2022-09-06 23:52:44,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.79,2,393827,,,,15.58,15.63,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740C4T1Y82A5,2022-09-06 23:04:02,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.41,5,383193,,,,16.01,15.91,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CVT1Y82AY,2022-09-06 23:04:04,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.67,3,389725,,,,15.54,15.47,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740C8G1Y82A4,2022-09-06 23:04:06,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.52,2,393827,,,,22.21,16.23,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F237406UA1Y82AQ,2022-09-06 23:04:07,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,8,383193,,,,27.20,27.28,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CK11Y82AL,2022-09-06 23:04:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.59,2,393827,,,,16.12,16.15,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409JN1Y82A5,2022-09-06 23:04:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,3,389725,,,,15.98,16.23,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237409XZ1Y82AP,2022-09-06 23:04:20,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.34,5,383193,,,,18.30,18.33,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CEM1Y82AF,2022-09-06 23:04:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.28,5,383193,,,,22.58,22.61,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CS41Y82AW,2022-09-06 23:04:29,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.95,3,389725,,,,14.81,14.67,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740BZ51Y82A9,2022-09-06 23:04:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.03,8,383193,,,,18.93,18.78,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237409RW1Y82AA,2022-09-06 23:04:36,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.74,5,383193,,,,25.81,25.86,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CUF1Y82AD,2022-09-06 23:04:36,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.19,3,389725,,,,17.98,17.93,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F2374091S1Y82AJ,2022-09-06 23:04:37,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.35,2,393827,,,,12.17,12.09,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F2374091S1Y82AJ,2022-09-06 23:54:39,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.39,2,393827,,,,14.17,14.41,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CT21Y82AV,2022-09-06 23:04:37,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.31,2,393827,,,,15.12,15.33,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CA91Y82A5,2022-09-06 23:04:46,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.66,3,389725,,,,15.52,15.46,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CEE1Y82AN,2022-09-06 23:04:48,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.90,8,383193,,,,27.05,27.12,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740C9T1Y82AQ,2022-09-06 23:04:51,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.58,2,393827,,,,16.09,16.12,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237406LV1Y82AV,2022-09-06 23:04:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.26,2,393827,,,,21.36,15.95,LFDG_MEG3_OQC1_01_EPOXY
wip_id,F9F23740CV61Y82AK,2022-09-06 23:04:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.55,3,389725,,,,15.93,16.20,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237409RL1Y82AL,2022-09-06 23:05:01,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.33,5,383193,,,,18.25,18.30,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CCF1Y82AT,2022-09-06 23:05:03,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.36,5,383193,,,,16.20,16.10,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CBL1Y82AR,2022-09-06 23:05:11,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.90,3,389725,,,,14.68,14.52,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237505SH1Y82AP,2022-09-06 23:05:11,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.06,8,383193,,,,18.93,18.78,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CN41Y82A8,2022-09-06 23:05:17,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.73,5,383193,,,,25.69,25.73,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237409KS1Y82AY,2022-09-06 23:05:18,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.17,3,389725,,,,17.94,17.90,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237503TA1Y82AV,2022-09-06 23:05:19,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,2,393827,,,,15.09,15.30,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CF01Y82AZ,2022-09-06 23:05:23,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.26,5,383193,,,,22.84,22.88,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237409GT1Y82A6,2022-09-06 23:05:28,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.65,3,389725,,,,15.35,15.28,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237405SH1Y82AQ,2022-09-06 23:05:29,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.96,8,383193,,,,26.87,26.95,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CSL1Y82AE,2022-09-06 23:05:33,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.59,2,393827,,,,16.05,16.08,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409JM1Y82A6,2022-09-06 23:05:34,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.57,3,389725,,,,15.91,16.17,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237500K01Y82AY,2022-09-06 23:05:42,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.37,5,383193,,,,18.26,18.29,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CHS1Y82A1,2022-09-06 23:05:45,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,5,383193,,,,16.05,15.94,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CDB1Y82AU,2022-09-06 23:05:53,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.05,8,383193,,,,18.87,18.70,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237404TB1Y82AU,2022-09-06 23:05:53,passed,,Ramp,Everwin,TI,N199,Baoti,A2,33.00,3,389725,,,,14.70,14.55,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CJY1Y82AS,2022-09-06 23:05:58,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.77,5,383193,,,,25.69,25.73,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CGN1Y82A8,2022-09-06 23:06:00,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.34,2,393827,,,,15.06,15.26,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237409KJ1Y82A6,2022-09-06 23:06:01,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.19,3,389725,,,,17.93,17.87,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F237404SB1Y82AX,2022-09-06 23:06:05,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.35,5,383193,,,,22.70,22.72,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740C3N1Y82AD,2022-09-06 23:06:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.68,3,389725,,,,15.34,15.27,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F237408AS1Y82AS,2022-09-06 23:06:10,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.85,8,383193,,,,26.85,26.93,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CNN1Y82AQ,2022-09-06 23:06:14,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.56,2,393827,,,,16.04,16.08,LFDG_MEG3_OQC1_02_EPOXY
extrusion_id,EWB23323DVHAC125H,2022-09-06 23:06:17,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.44,3,389725,,,,15.86,16.13,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CET1Y82A9,2022-09-06 23:06:26,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.45,5,383193,,,,15.74,15.90,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237409Y51Y82AE,2022-09-06 23:06:33,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.26,5,383193,,,,18.35,18.37,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237406U21Y82AY,2022-09-06 23:06:34,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.92,8,383193,,,,18.83,18.67,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740C5K1Y82AA,2022-09-06 23:06:34,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.94,3,389725,,,,14.60,14.46,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CPV1Y82AE,2022-09-06 23:06:42,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.31,2,393827,,,,15.11,15.31,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CBJ1Y82AT,2022-09-06 23:06:43,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.08,3,389725,,,,17.87,17.80,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CFP1Y82AA,2022-09-06 23:06:48,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.30,5,383193,,,,22.59,22.62,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237406UK1Y82AF,2022-09-06 23:06:51,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.88,8,383193,,,,26.79,26.87,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740A461Y82AU,2022-09-06 23:06:52,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.66,5,383193,,,,25.99,26.04,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F23740CQ31Y82A3,2022-09-06 23:06:56,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.57,2,393827,,,,16.06,16.09,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CHF1Y82AC,2022-09-06 23:06:58,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.47,3,389725,,,,15.78,16.04,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740C3C1Y82AP,2022-09-06 23:07:08,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,5,383193,,,,15.94,15.83,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F23740CGH1Y82AD,2022-09-06 23:07:09,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.91,3,389725,,,,15.38,15.31,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CLZ1Y82AK,2022-09-06 23:07:15,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.44,5,383193,,,,18.25,18.28,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237405RX1Y82AD,2022-09-06 23:07:15,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.99,8,383193,,,,18.79,18.62,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F23740CHN1Y82A5,2022-09-06 23:07:25,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.08,3,389725,,,,17.81,17.77,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CD61Y82AZ,2022-09-06 23:07:27,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.91,3,389725,,,,14.74,14.58,LFDG_MEG3_OQC1_03_EPOXY
wip_id,F9F23740CEU1Y82A8,2022-09-06 23:07:29,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.23,2,393827,,,,15.12,15.33,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F23740CJK1Y82A5,2022-09-06 23:07:30,passed,,Ramp,Everwin,TI,N199,Baoti,A1,33.26,5,383193,,,,22.60,22.63,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237409B71Y82A7,2022-09-06 23:07:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.84,8,383193,,,,26.73,26.80,LFDG_MEG3_OQC1_07_EPOXY
wip_id,F9F237500F71Y82A3,2022-09-06 23:07:32,passed,,Ramp,Everwin,TI,N199,Baoti,A2,31.87,5,383193,,,,25.74,25.78,LFDG_MEG3_OQC1_05_EPOXY
wip_id,F9F237409HE1Y82AG,2022-09-06 23:07:41,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.48,3,389725,,,,15.79,16.05,LFDG_MEG3_OQC1_04_EPOXY
wip_id,F9F23740CPL1Y82AP,2022-09-06 23:07:46,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.56,2,393827,,,,16.11,16.14,LFDG_MEG3_OQC1_02_EPOXY
wip_id,F9F237404RE1Y82AX,2022-09-06 23:07:49,passed,,Ramp,Everwin,TI,N199,Baoti,A2,32.43,5,383193,,,,15.94,15.83,LFDG_MEG3_OQC1_06_EPOXY
wip_id,F9F237404T31Y82A2,2022-09-06 23:07:50,passed,,Ramp,Everwin,TI,N199,Baoti,A1,32.73,3,389725,,,,15.32,15.26,LFDG_MEG3_OQC1_03_EPOXY
