root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,im.Pressure_025s,im.Pressure_08s,im.Pressure_18s,im.Temperature1_7s,im.Temperature2_7s,im.insight.test_attributes.test_result,im.insight.test_attributes.uut_start,im.insight.test_attributes.uut_stop,im.insight.test_station_attributes.fixture_id,im.insight.test_station_attributes.head_id,im.insight.test_station_attributes.line_id,im.insight.test_station_attributes.machine_id,im.insight.test_station_attributes.software_name,im.insight.test_station_attributes.software_version,im.insight.test_station_attributes.station_id,im.insight.uut_attributes.bin,im.insight.uut_attributes.cavity,im.insight.uut_attributes.resin_batch
wip_id,F9F237503FY1Y82A9,2022-09-06 08:14:05,passed,,Ramp,,Everwin,TI,N199,Baoti,1363.86,1093.35,949.69,173.55,178.1,pass,2022-09-06 08:13:28,2022-09-06 08:13:58,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740C0Q1Y82AL,2022-09-06 08:14:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1329.3,1190.95,1174.2,188.95,188.14,pass,2022-09-06 08:08:20,2022-09-06 08:08:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740B0P1Y82AN,2022-09-06 08:14:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1315.67,1068.97,889.97,194.21,185.41,pass,2022-09-06 08:08:20,2022-09-06 08:08:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503DM1Y82AS,2022-09-06 08:14:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1226.21,1116.63,1167.38,195.87,185.55,pass,2022-09-06 08:14:03,2022-09-06 08:14:33,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237503FM1Y82AL,2022-09-06 08:14:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1399.46,1179.01,1023.27,178.92,186.39,pass,2022-09-06 08:14:03,2022-09-06 08:14:33,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740BQK1Y82AN,2022-09-06 08:14:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1254.84,1073.88,1043.67,188.97,186.85,pass,2022-09-06 08:08:54,2022-09-06 08:09:24,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740B9T1Y82AR,2022-09-06 08:14:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1301.04,1079.84,877.5,193.95,184.07,pass,2022-09-06 08:08:54,2022-09-06 08:09:24,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237504SV1Y82AC,2022-09-06 08:15:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1198.21,1105.89,1188.12,193.39,186.86,pass,2022-09-06 08:14:37,2022-09-06 08:15:07,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237506K31Y82AP,2022-09-06 08:15:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1413.84,1272.54,1148.55,176.35,188.53,pass,2022-09-06 08:14:37,2022-09-06 08:15:07,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375041R1Y82AP,2022-09-06 08:15:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1239.53,1094.34,1066.39,189.16,186.66,pass,2022-09-06 08:09:27,2022-09-06 08:09:57,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237507W41Y82AN,2022-09-06 08:15:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1221.06,1121.86,1217.66,195.11,189.59,pass,2022-09-06 08:15:12,2022-09-06 08:15:42,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375020G1Y82A3,2022-09-06 08:15:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1392.94,1169.73,1045.04,174.64,189.93,pass,2022-09-06 08:15:12,2022-09-06 08:15:42,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740B871Y82AE,2022-09-06 08:16:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1246.98,1132.7,1130.68,189.0,187.11,pass,2022-09-06 08:10:01,2022-09-06 08:10:31,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740ESD1Y82AK,2022-09-06 08:16:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1334.39,1055.12,870.38,194.25,185.48,pass,2022-09-06 08:10:01,2022-09-06 08:10:31,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237507621Y82AU,2022-09-06 08:16:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1163.44,1098.16,1187.24,189.14,187.06,pass,2022-09-06 08:15:46,2022-09-06 08:16:16,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237506781Y82AL,2022-09-06 08:16:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1374.85,1134.81,1045.08,172.39,189.07,pass,2022-09-06 08:15:46,2022-09-06 08:16:16,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740BA11Y82AE,2022-09-06 08:16:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1333.3,1187.55,1185.89,189.13,187.82,pass,2022-09-06 08:10:34,2022-09-06 08:11:04,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740C0S1Y82AJ,2022-09-06 08:16:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1204.04,1045.14,930.76,194.03,183.98,pass,2022-09-06 08:10:34,2022-09-06 08:11:04,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375066L1Y82AB,2022-09-06 08:16:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1222.43,1133.44,1173.79,196.92,187.33,pass,2022-09-06 08:16:22,2022-09-06 08:16:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375033L1Y82AP,2022-09-06 08:16:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1424.7,1206.88,1014.25,178.3,189.56,pass,2022-09-06 08:16:22,2022-09-06 08:16:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237507W81Y82AJ,2022-09-06 08:17:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1195.2,1090.54,1105.25,191.64,188.02,pass,2022-09-06 08:16:57,2022-09-06 08:17:27,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237501ZH1Y82A6,2022-09-06 08:17:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1430.23,1225.5,1077.52,174.76,190.4,pass,2022-09-06 08:16:57,2022-09-06 08:17:27,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237502FU1Y82AE,2022-09-06 08:18:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1190.81,1106.43,1176.22,193.71,188.11,pass,2022-09-06 08:17:31,2022-09-06 08:18:01,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237505EB1Y82AX,2022-09-06 08:18:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1450.16,1178.54,985.69,174.38,190.19,pass,2022-09-06 08:17:31,2022-09-06 08:18:01,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740EL51Y82AB,2022-09-06 08:18:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1287.52,1093.83,1101.45,182.56,184.59,pass,2022-09-06 08:12:20,2022-09-06 08:12:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740BQQ1Y82AH,2022-09-06 08:18:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1245.48,1092.55,1022.14,186.02,182.36,pass,2022-09-06 08:12:20,2022-09-06 08:12:50,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375020Y1Y82AM,2022-09-06 08:18:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1188.57,1113.02,1178.24,193.17,187.83,pass,2022-09-06 08:18:06,2022-09-06 08:18:36,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237500GJ1Y82AP,2022-09-06 08:18:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1394.95,1115.13,1062.65,174.9,190.07,pass,2022-09-06 08:18:06,2022-09-06 08:18:36,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237500VN1Y82AE,2022-09-06 08:18:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1277.8,1126.31,1125.95,186.48,186.6,pass,2022-09-06 08:12:54,2022-09-06 08:13:24,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740F431Y82AS,2022-09-06 08:18:55,passed,,Ramp,,Everwin,TI,N199,Baoti,1256.94,934.22,800.91,190.42,183.44,pass,2022-09-06 08:12:54,2022-09-06 08:13:24,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237506V91Y82AM,2022-09-06 08:19:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1239.15,1152.2,1195.44,194.43,187.76,pass,2022-09-06 08:18:40,2022-09-06 08:19:10,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237502PZ1Y82AK,2022-09-06 08:19:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1418.33,1243.17,1123.39,173.88,190.1,pass,2022-09-06 08:18:40,2022-09-06 08:19:10,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740F6W1Y82AT,2022-09-06 08:19:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1255.53,1069.61,1065.37,187.41,185.69,pass,2022-09-06 08:13:27,2022-09-06 08:13:57,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740B7H1Y82A7,2022-09-06 08:19:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1268.92,1016.77,932.25,192.37,183.58,pass,2022-09-06 08:13:27,2022-09-06 08:13:57,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375062R1Y82AJ,2022-09-06 08:19:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1157.0,1077.85,1161.11,191.43,187.46,pass,2022-09-06 08:19:15,2022-09-06 08:19:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375066E1Y82AH,2022-09-06 08:19:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1372.94,1256.9,1170.97,174.1,189.73,pass,2022-09-06 08:19:15,2022-09-06 08:19:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237504XK1Y82A7,2022-09-06 08:20:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1262.82,1141.11,1137.96,187.47,187.43,pass,2022-09-06 08:14:01,2022-09-06 08:14:31,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740A9N1Y82AX,2022-09-06 08:20:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1355.28,1156.44,1046.52,192.79,184.07,pass,2022-09-06 08:14:01,2022-09-06 08:14:31,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237502FB1Y82AX,2022-09-06 08:20:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1231.69,1143.88,1173.06,197.13,192.23,pass,2022-09-06 08:19:51,2022-09-06 08:20:21,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F2375051K1Y82AU,2022-09-06 08:20:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1440.42,1303.47,1136.83,178.68,190.22,pass,2022-09-06 08:19:51,2022-09-06 08:20:21,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237500V91Y82AT,2022-09-06 08:20:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1280.61,1155.13,1121.53,187.9,187.51,pass,2022-09-06 08:14:34,2022-09-06 08:15:04,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237501Q81Y82A8,2022-09-06 08:20:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1307.22,1102.43,1049.68,193.46,183.51,pass,2022-09-06 08:14:34,2022-09-06 08:15:04,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
extrusion_id,EWB23340QKGAC125A,2022-09-06 08:21:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1265.82,1187.51,1180.85,188.95,188.8,pass,2022-09-06 08:15:08,2022-09-06 08:15:38,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237502B21Y82AJ,2022-09-06 08:21:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1261.65,1079.7,1003.08,193.46,182.92,pass,2022-09-06 08:15:08,2022-09-06 08:15:38,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237507PA1Y82A3,2022-09-06 08:21:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1199.62,1110.23,1159.0,195.09,186.36,pass,2022-09-06 08:20:38,2022-09-06 08:21:08,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237504DJ1Y82AU,2022-09-06 08:21:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1450.22,1163.58,919.39,173.86,185.98,pass,2022-09-06 08:20:38,2022-09-06 08:21:08,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237408RK1Y82AN,2022-09-06 08:21:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.33,1070.51,1073.78,188.49,187.47,pass,2022-09-06 08:15:41,2022-09-06 08:16:11,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740BSL1Y82AF,2022-09-06 08:21:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1318.79,1143.78,1059.04,193.14,182.96,pass,2022-09-06 08:15:41,2022-09-06 08:16:11,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237506JX1Y82AY,2022-09-06 08:21:50,passed,,Ramp,,Everwin,TI,N199,Baoti,1177.54,1079.27,1161.94,192.38,186.9,pass,2022-09-06 08:21:13,2022-09-06 08:21:43,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508LU1Y82AT,2022-09-06 08:21:50,passed,,Ramp,,Everwin,TI,N199,Baoti,1396.19,1137.27,973.83,174.95,191.29,pass,2022-09-06 08:21:13,2022-09-06 08:21:43,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740B1D1Y82AV,2022-09-06 08:22:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1346.51,1172.35,1157.15,188.38,188.87,pass,2022-09-06 08:16:15,2022-09-06 08:16:45,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740C9Y1Y82AK,2022-09-06 08:22:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1293.85,1100.53,1003.64,193.47,184.0,pass,2022-09-06 08:16:15,2022-09-06 08:16:45,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237501KA1Y82AM,2022-09-06 08:22:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1209.0,1125.15,1165.96,196.27,187.56,pass,2022-09-06 08:21:47,2022-09-06 08:22:17,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740F2Y1Y82A3,2022-09-06 08:22:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1428.4,1167.67,957.82,164.03,189.62,pass,2022-09-06 08:21:47,2022-09-06 08:22:17,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237506W81Y82AK,2022-09-06 08:22:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1342.02,1200.27,1213.41,189.3,185.78,pass,2022-09-06 08:16:48,2022-09-06 08:17:18,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740B2A1Y82AV,2022-09-06 08:22:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1293.6,1040.28,938.84,193.72,182.96,pass,2022-09-06 08:16:48,2022-09-06 08:17:18,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237501LB1Y82AH,2022-09-06 08:22:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1194.51,1108.56,1175.6,190.98,187.45,pass,2022-09-06 08:22:22,2022-09-06 08:22:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237500US1Y82AD,2022-09-06 08:22:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1440.68,1175.56,1058.41,173.59,189.34,pass,2022-09-06 08:22:22,2022-09-06 08:22:52,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740AZP1Y82AS,2022-09-06 08:23:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1301.41,1095.93,1081.51,188.91,187.8,pass,2022-09-06 08:17:21,2022-09-06 08:17:51,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740DHC1Y82AE,2022-09-06 08:23:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1384.16,1155.27,1057.07,193.45,183.36,pass,2022-09-06 08:17:21,2022-09-06 08:17:51,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237501KE1Y82AH,2022-09-06 08:23:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1199.59,1126.03,1187.82,192.71,187.34,pass,2022-09-06 08:22:56,2022-09-06 08:23:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237508Y91Y82AA,2022-09-06 08:23:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1411.46,1265.98,1137.97,174.69,189.84,pass,2022-09-06 08:22:56,2022-09-06 08:23:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237408JC1Y82AG,2022-09-06 08:23:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1335.81,1263.36,1255.02,188.89,188.02,pass,2022-09-06 08:17:55,2022-09-06 08:18:25,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740F711Y82AK,2022-09-06 08:23:56,passed,,Ramp,,Everwin,TI,N199,Baoti,1366.07,1182.46,1061.93,193.72,183.85,pass,2022-09-06 08:17:55,2022-09-06 08:18:25,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740AZE1Y82A1,2022-09-06 08:24:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1336.65,1270.72,1266.46,188.93,187.11,pass,2022-09-06 08:18:28,2022-09-06 08:18:58,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740ASU1Y82A8,2022-09-06 08:24:29,passed,,Ramp,,Everwin,TI,N199,Baoti,1359.27,1170.75,1093.77,193.51,182.49,pass,2022-09-06 08:18:28,2022-09-06 08:18:58,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237500HU1Y82AA,2022-09-06 08:24:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1188.52,1084.33,1130.2,194.82,187.74,pass,2022-09-06 08:23:57,2022-09-06 08:24:27,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740F671Y82AG,2022-09-06 08:24:35,passed,,Ramp,,Everwin,TI,N199,Baoti,1445.07,1179.19,933.29,177.23,177.95,pass,2022-09-06 08:23:57,2022-09-06 08:24:27,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740B2K1Y82AL,2022-09-06 08:25:03,passed,,Ramp,,Everwin,TI,N199,Baoti,1326.86,1252.92,1259.06,190.79,187.56,pass,2022-09-06 08:19:02,2022-09-06 08:19:32,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237501RQ1Y82AP,2022-09-06 08:25:03,passed,,Ramp,,Everwin,TI,N199,Baoti,1331.63,1037.45,959.13,193.31,183.63,pass,2022-09-06 08:19:02,2022-09-06 08:19:32,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740F4H1Y82AC,2022-09-06 08:25:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1206.17,1116.24,1138.24,197.32,189.28,pass,2022-09-06 08:24:32,2022-09-06 08:25:02,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237501KJ1Y82AD,2022-09-06 08:25:09,passed,,Ramp,,Everwin,TI,N199,Baoti,1441.73,1285.65,1075.9,175.29,186.08,pass,2022-09-06 08:24:32,2022-09-06 08:25:02,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740CU41Y82AQ,2022-09-06 08:25:36,passed,,Ramp,,Everwin,TI,N199,Baoti,1285.97,1012.87,1010.02,188.4,187.7,pass,2022-09-06 08:19:35,2022-09-06 08:20:05,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740B441Y82AV,2022-09-06 08:25:36,passed,,Ramp,,Everwin,TI,N199,Baoti,1416.57,1248.71,1127.05,193.41,183.0,pass,2022-09-06 08:19:35,2022-09-06 08:20:05,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740F2S1Y82A9,2022-09-06 08:25:44,passed,,Ramp,,Everwin,TI,N199,Baoti,1220.53,1125.4,1200.59,196.99,189.82,pass,2022-09-06 08:25:06,2022-09-06 08:25:36,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23263RQPAB125E,2022-09-06 08:25:44,passed,,Ramp,,Everwin,TI,N199,Baoti,1438.3,1179.7,946.44,177.85,188.67,pass,2022-09-06 08:25:06,2022-09-06 08:25:36,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740AT51Y82AU,2022-09-06 08:26:10,passed,,Ramp,,Everwin,TI,N199,Baoti,1259.44,1225.26,1228.84,189.2,186.79,pass,2022-09-06 08:20:09,2022-09-06 08:20:39,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740AZ81Y82A7,2022-09-06 08:26:10,passed,,Ramp,,Everwin,TI,N199,Baoti,1328.62,1115.08,1035.84,193.79,183.37,pass,2022-09-06 08:20:09,2022-09-06 08:20:39,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237503861Y82AN,2022-09-06 08:26:18,passed,,Ramp,,Everwin,TI,N199,Baoti,1185.95,1085.72,1132.1,195.09,188.06,pass,2022-09-06 08:25:41,2022-09-06 08:26:11,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237509RY1Y82A7,2022-09-06 08:26:18,passed,,Ramp,,Everwin,TI,N199,Baoti,1388.14,1168.5,1013.94,173.99,189.68,pass,2022-09-06 08:25:41,2022-09-06 08:26:11,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375053Q1Y82AH,2022-09-06 08:26:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1273.46,1194.89,1205.23,189.31,188.41,pass,2022-09-06 08:20:42,2022-09-06 08:21:12,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740DUQ1Y82A3,2022-09-06 08:26:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1370.9,1145.23,1072.04,194.0,183.13,pass,2022-09-06 08:20:42,2022-09-06 08:21:12,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237505VV1Y82A2,2022-09-06 08:26:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1226.63,1129.14,1140.43,198.2,188.18,pass,2022-09-06 08:26:15,2022-09-06 08:26:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23750CU81Y82AK,2022-09-06 08:26:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1431.91,1329.95,1177.3,179.11,189.7,pass,2022-09-06 08:26:15,2022-09-06 08:26:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740DTP1Y82A7,2022-09-06 08:27:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1278.57,1149.44,1145.87,188.95,187.78,pass,2022-09-06 08:21:16,2022-09-06 08:21:46,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740DTV1Y82A1,2022-09-06 08:27:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1335.62,1064.84,1024.01,194.03,182.54,pass,2022-09-06 08:21:16,2022-09-06 08:21:46,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237508FD1Y82AP,2022-09-06 08:27:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1213.49,1132.64,1198.08,197.86,188.58,pass,2022-09-06 08:26:50,2022-09-06 08:27:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23324YVXAA125H,2022-09-06 08:27:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1447.3,1195.8,953.62,174.76,193.3,pass,2022-09-06 08:26:50,2022-09-06 08:27:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740DVU1Y82AW,2022-09-06 08:27:50,passed,,Ramp,,Everwin,TI,N199,Baoti,1248.21,1067.23,1055.54,189.41,187.11,pass,2022-09-06 08:21:49,2022-09-06 08:22:19,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F23740DVK1Y82A5,2022-09-06 08:27:50,passed,,Ramp,,Everwin,TI,N199,Baoti,1297.57,1088.79,996.01,193.88,181.46,pass,2022-09-06 08:21:49,2022-09-06 08:22:19,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740DQM1Y82AJ,2022-09-06 08:28:24,passed,,Ramp,,Everwin,TI,N199,Baoti,1239.43,1092.24,1127.53,188.84,186.31,pass,2022-09-06 08:22:22,2022-09-06 08:22:52,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
