root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,2d-bc-le.items.station_id
wip_id,F9F2374035Y1Y82A6,2022-09-07 03:58:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374035Z1Y82A5,2022-09-07 03:58:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403601Y82A1,2022-09-07 03:58:32,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403611Y82A0,2022-09-07 03:58:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403621Y82AZ,2022-09-07 03:58:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403631Y82AY,2022-09-07 03:58:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403641Y82AX,2022-09-07 03:58:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403651Y82AW,2022-09-07 03:58:38,passed,,Ramp,Everwin,TI,N199,KRS,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403661Y82AV,2022-09-07 03:58:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403671Y82AU,2022-09-07 03:58:44,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F237403681Y82AT,2022-09-07 03:58:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403691Y82AS,2022-09-07 03:58:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374036A1Y82AR,2022-09-07 03:58:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374036B1Y82AQ,2022-09-07 03:58:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374036C1Y82AP,2022-09-07 03:58:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374036D1Y82AN,2022-09-07 03:58:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374036E1Y82AM,2022-09-07 03:58:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374036F1Y82AL,2022-09-07 03:59:00,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374036G1Y82AK,2022-09-07 03:59:01,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374036H1Y82AJ,2022-09-07 03:59:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374036J1Y82AH,2022-09-07 03:59:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374036K1Y82AG,2022-09-07 03:59:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374036M1Y82AE,2022-09-07 03:59:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374036L1Y82AF,2022-09-07 03:59:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374036N1Y82AD,2022-09-07 03:59:11,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374036P1Y82AC,2022-09-07 03:59:14,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374036Q1Y82AB,2022-09-07 03:59:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374036R1Y82AA,2022-09-07 03:59:17,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374036S1Y82A9,2022-09-07 03:59:17,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374036T1Y82A8,2022-09-07 03:59:19,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374036U1Y82A7,2022-09-07 03:59:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374036W1Y82A5,2022-09-07 03:59:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374036V1Y82A6,2022-09-07 03:59:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374036X1Y82A4,2022-09-07 03:59:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374036Y1Y82A3,2022-09-07 03:59:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374036Z1Y82A2,2022-09-07 03:59:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403701Y82AY,2022-09-07 03:59:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403711Y82AX,2022-09-07 03:59:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F237403721Y82AW,2022-09-07 03:59:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403731Y82AV,2022-09-07 03:59:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403741Y82AU,2022-09-07 03:59:36,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403751Y82AT,2022-09-07 03:59:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403761Y82AS,2022-09-07 03:59:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403781Y82AQ,2022-09-07 03:59:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403771Y82AR,2022-09-07 03:59:44,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403791Y82AP,2022-09-07 03:59:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374037A1Y82AN,2022-09-07 03:59:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374037B1Y82AM,2022-09-07 03:59:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374037C1Y82AL,2022-09-07 03:59:53,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374037D1Y82AK,2022-09-07 03:59:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374037E1Y82AJ,2022-09-07 03:59:55,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374037F1Y82AH,2022-09-07 04:00:00,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374037G1Y82AG,2022-09-07 04:00:01,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374037H1Y82AF,2022-09-07 04:00:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374037J1Y82AE,2022-09-07 04:00:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374037K1Y82AD,2022-09-07 04:00:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374037L1Y82AC,2022-09-07 04:00:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374037M1Y82AB,2022-09-07 04:00:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374037N1Y82AA,2022-09-07 04:00:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374037P1Y82A9,2022-09-07 04:00:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374037Q1Y82A8,2022-09-07 04:00:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374037R1Y82A7,2022-09-07 04:00:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374037S1Y82A6,2022-09-07 04:00:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374037T1Y82A5,2022-09-07 04:00:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374037U1Y82A4,2022-09-07 04:00:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374037V1Y82A3,2022-09-07 04:00:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374037W1Y82A2,2022-09-07 04:00:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374037X1Y82A1,2022-09-07 04:00:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374037Y1Y82A0,2022-09-07 04:00:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374037Z1Y82AZ,2022-09-07 04:00:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403801Y82AV,2022-09-07 04:00:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403811Y82AU,2022-09-07 04:00:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403821Y82AT,2022-09-07 04:00:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403831Y82AS,2022-09-07 04:00:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403841Y82AR,2022-09-07 04:00:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F237403851Y82AQ,2022-09-07 04:00:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403861Y82AP,2022-09-07 04:00:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403871Y82AN,2022-09-07 04:00:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403881Y82AM,2022-09-07 04:00:57,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403891Y82AL,2022-09-07 04:00:57,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374038A1Y82AK,2022-09-07 04:01:00,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374038B1Y82AJ,2022-09-07 04:01:00,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374038C1Y82AH,2022-09-07 04:01:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374038D1Y82AG,2022-09-07 04:01:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374038E1Y82AF,2022-09-07 04:01:06,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374038F1Y82AE,2022-09-07 04:01:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374038G1Y82AD,2022-09-07 04:01:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374038H1Y82AC,2022-09-07 04:01:13,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374038J1Y82AB,2022-09-07 04:01:14,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374038K1Y82AA,2022-09-07 04:01:15,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374038L1Y82A9,2022-09-07 04:01:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374038M1Y82A8,2022-09-07 04:01:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374038N1Y82A7,2022-09-07 04:01:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374038P1Y82A6,2022-09-07 04:01:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374038Q1Y82A5,2022-09-07 04:01:24,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374038R1Y82A4,2022-09-07 04:01:25,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374038S1Y82A3,2022-09-07 04:01:28,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374038T1Y82A2,2022-09-07 04:01:30,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374038U1Y82A1,2022-09-07 04:01:31,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374038V1Y82A0,2022-09-07 04:01:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374038W1Y82AZ,2022-09-07 04:01:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374038X1Y82AY,2022-09-07 04:01:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374038Z1Y82AW,2022-09-07 04:01:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374038Y1Y82AX,2022-09-07 04:01:38,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403901Y82AS,2022-09-07 04:01:45,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403911Y82AR,2022-09-07 04:01:45,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403921Y82AQ,2022-09-07 04:01:47,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403931Y82AP,2022-09-07 04:01:47,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403941Y82AN,2022-09-07 04:01:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403951Y82AM,2022-09-07 04:01:53,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F237403961Y82AL,2022-09-07 04:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403971Y82AK,2022-09-07 04:01:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403981Y82AJ,2022-09-07 04:01:55,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403991Y82AH,2022-09-07 04:01:59,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374039A1Y82AG,2022-09-07 04:02:00,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374039B1Y82AF,2022-09-07 04:02:01,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374039C1Y82AE,2022-09-07 04:02:02,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374039D1Y82AD,2022-09-07 04:02:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374039F1Y82AB,2022-09-07 04:02:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374039E1Y82AC,2022-09-07 04:02:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374039H1Y82A9,2022-09-07 04:02:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374039G1Y82AA,2022-09-07 04:02:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374039J1Y82A8,2022-09-07 04:02:15,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374039K1Y82A7,2022-09-07 04:02:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374039L1Y82A6,2022-09-07 04:02:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374039M1Y82A5,2022-09-07 04:02:20,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374039N1Y82A4,2022-09-07 04:02:21,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374039P1Y82A3,2022-09-07 04:02:23,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374039Q1Y82A2,2022-09-07 04:02:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F2374039R1Y82A1,2022-09-07 04:02:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F2374039S1Y82A0,2022-09-07 04:02:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F2374039T1Y82AZ,2022-09-07 04:02:32,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F2374039U1Y82AY,2022-09-07 04:02:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F2374039V1Y82AX,2022-09-07 04:02:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F2374039W1Y82AW,2022-09-07 04:02:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F2374039X1Y82AV,2022-09-07 04:02:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F2374039Y1Y82AU,2022-09-07 04:02:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F2374039Z1Y82AT,2022-09-07 04:02:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-003
wip_id,F9F237403A01Y82AP,2022-09-07 04:02:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403A11Y82AN,2022-09-07 04:02:41,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403A21Y82AM,2022-09-07 04:02:48,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403A41Y82AK,2022-09-07 04:02:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403A31Y82AL,2022-09-07 04:02:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403A51Y82AJ,2022-09-07 04:02:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403A61Y82AH,2022-09-07 04:02:51,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403A71Y82AG,2022-09-07 04:02:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403A81Y82AF,2022-09-07 04:02:54,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403A91Y82AE,2022-09-07 04:02:57,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403AA1Y82AD,2022-09-07 04:03:03,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403AB1Y82AC,2022-09-07 04:03:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403AC1Y82AB,2022-09-07 04:03:04,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403AD1Y82AA,2022-09-07 04:03:05,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403AE1Y82A9,2022-09-07 04:03:08,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403AF1Y82A8,2022-09-07 04:03:10,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403AG1Y82A7,2022-09-07 04:03:13,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403AH1Y82A6,2022-09-07 04:03:16,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403AJ1Y82A5,2022-09-07 04:03:18,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403AK1Y82A4,2022-09-07 04:03:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403AL1Y82A3,2022-09-07 04:03:22,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403AM1Y82A2,2022-09-07 04:03:26,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403AN1Y82A1,2022-09-07 04:03:27,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403AP1Y82A0,2022-09-07 04:03:33,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403AQ1Y82AZ,2022-09-07 04:03:34,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403AR1Y82AY,2022-09-07 04:03:35,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
wip_id,F9F237403AS1Y82AX,2022-09-07 04:03:37,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-008
wip_id,F9F237403AT1Y82AW,2022-09-07 04:03:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-004
wip_id,F9F237403AU1Y82AV,2022-09-07 04:03:40,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-002
wip_id,F9F237403AV1Y82AU,2022-09-07 04:03:43,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-005
wip_id,F9F237403AW1Y82AT,2022-09-07 04:03:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-009
wip_id,F9F237403AX1Y82AS,2022-09-07 04:03:49,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-007
wip_id,F9F237403AY1Y82AR,2022-09-07 04:03:50,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-010
wip_id,F9F237403AZ1Y82AQ,2022-09-07 04:03:53,passed,,Ramp,Everwin,TI,N199,Baoti,LFDG_MEGA3_2D-BC-LE_1-006
