root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,color.Color_A_Star_Volcano,color.Color_B_Star_Volcano,color.Color_L_Star_Volcano,color.insight.test_attributes.test_result,color.insight.test_attributes.unit_serial_number,color.insight.test_attributes.uut_start,color.insight.test_attributes.uut_stop,color.insight.test_station_attributes.fixture_id,color.insight.test_station_attributes.head_id,color.insight.test_station_attributes.line_id,color.insight.test_station_attributes.machine_id,color.insight.test_station_attributes.software_name,color.insight.test_station_attributes.software_version,color.insight.test_station_attributes.station_id,color.insight.uut_attributes.Dot_SN,color.insight.uut_attributes.Trace_SN,color.insight.uut_attributes.bin,color.properties.Bin
wip_id,F9F2342078N1Y82AE,2022-09-07 05:48:05,passed,,BinB,Ramp,,Everwin,TI,N199,KRS,0.623,7.219,66.958,pass,F9F2342078N1Y82AE,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2342078N1Y82AE,BinB,BinB
wip_id,F9F235509XG1Y82AB,2022-09-07 05:48:05,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.582,6.922,66.3,pass,F9F235509XG1Y82AB,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235509XG1Y82AB,BinO,BinO
wip_id,F9F235206CH1Y82A5,2022-09-07 05:48:05,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.614,7.226,67.352,pass,F9F235206CH1Y82A5,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235206CH1Y82A5,BinB,BinB
wip_id,F9F230401ZG1Y82AV,2022-09-07 05:48:05,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.584,7.037,66.608,pass,F9F230401ZG1Y82AV,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F230401ZG1Y82AV,BinO,BinO
wip_id,F9F23540B3Q1Y82AJ,2022-09-07 05:48:05,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.586,7.111,67.717,pass,F9F23540B3Q1Y82AJ,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540B3Q1Y82AJ,BinB,BinB
wip_id,F9F235307BE1Y82A9,2022-09-07 05:48:05,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.597,7.174,66.947,pass,F9F235307BE1Y82A9,2022-09-07 05:47:30,2022-09-07 05:48:05,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235307BE1Y82A9,BinB,BinB
wip_id,F9F234708GR1Y82AF,2022-09-07 05:48:19,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.965,6.572,64.902,pass,F9F234708GR1Y82AF,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234708GR1Y82AF,BinA,BinA
wip_id,F9F235705AT1Y82AX,2022-09-07 05:48:19,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.946,6.78,66.572,pass,F9F235705AT1Y82AX,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235705AT1Y82AX,BinO,BinO
wip_id,F9F23340CXZ1Y82AY,2022-09-07 05:48:19,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.965,6.65,67.139,pass,F9F23340CXZ1Y82AY,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23340CXZ1Y82AY,BinA,BinA
wip_id,F9F235506HC1Y82AS,2022-09-07 05:48:19,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.977,6.788,66.108,pass,F9F235506HC1Y82AS,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235506HC1Y82AS,BinO,BinO
wip_id,F9F2354000P1Y82A5,2022-09-07 05:48:19,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.942,6.706,66.984,pass,F9F2354000P1Y82A5,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354000P1Y82A5,BinO,BinO
wip_id,F9F235504K91Y82AR,2022-09-07 05:48:19,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.949,6.594,66.347,pass,F9F235504K91Y82AR,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235504K91Y82AR,BinA,BinA
wip_id,F9F2354096X1Y82A4,2022-09-07 05:48:19,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.942,6.766,67.672,pass,F9F2354096X1Y82A4,2022-09-07 05:47:46,2022-09-07 05:48:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354096X1Y82A4,BinO,BinO
wip_id,F9F235203E91Y82AA,2022-09-07 05:48:38,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.59,7.158,67.01,pass,F9F235203E91Y82AA,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235203E91Y82AA,BinB,BinB
wip_id,F9F234706451Y82A5,2022-09-07 05:48:38,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.566,7.018,67.52,pass,F9F234706451Y82A5,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234706451Y82A5,BinO,BinO
wip_id,F9F23460DM61Y82AF,2022-09-07 05:48:38,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.609,7.051,66.785,pass,F9F23460DM61Y82AF,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460DM61Y82AF,BinO,BinO
wip_id,F9F23420K9X1Y82AQ,2022-09-07 05:48:38,passed,,BinB,Ramp,,Everwin,TI,N199,KRS,0.616,7.364,67.169,pass,F9F23420K9X1Y82AQ,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23420K9X1Y82AQ,BinB,BinB
wip_id,F9F235205U81Y82A1,2022-09-07 05:48:38,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.574,7.084,67.063,pass,F9F235205U81Y82A1,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235205U81Y82A1,BinO,BinO
wip_id,F9F2347045U1Y82AF,2022-09-07 05:48:38,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.574,7.044,67.677,pass,F9F2347045U1Y82AF,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347045U1Y82AF,BinO,BinO
wip_id,F9F2305069X1Y82AC,2022-09-07 05:48:38,passed,,BinO,Ramp,,Herchang,TI,N199,Baoti,0.583,6.806,65.716,pass,F9F2305069X1Y82AC,2022-09-07 05:48:05,2022-09-07 05:48:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2305069X1Y82AC,BinO,BinO
wip_id,F9F234505HK1Y82AP,2022-09-07 07:08:32,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.595,6.534,67.131,pass,F9F234505HK1Y82AP,2022-09-07 07:07:57,2022-09-07 07:08:32,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234505HK1Y82AP,BinA,BinA
wip_id,F9F235507ZA1Y82AD,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.95,6.58,67.726,pass,F9F235507ZA1Y82AD,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235507ZA1Y82AD,BinA,BinA
wip_id,F9F23270B811Y82AY,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.888,6.292,68.972,pass,F9F23270B811Y82AY,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23270B811Y82AY,BinA,BinA
wip_id,F9F23530AWU1Y82A3,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.938,6.551,66.932,pass,F9F23530AWU1Y82A3,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530AWU1Y82A3,BinA,BinA
wip_id,F9F23420BD01Y82AH,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.916,6.652,67.658,pass,F9F23420BD01Y82AH,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23420BD01Y82AH,BinA,BinA
wip_id,F9F234602NY1Y82AX,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.949,6.555,67.599,pass,F9F234602NY1Y82AX,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234602NY1Y82AX,BinA,BinA
wip_id,F9F232602TQ1Y82AW,2022-09-07 05:48:55,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.927,6.377,66.385,pass,F9F232602TQ1Y82AW,2022-09-07 05:48:19,2022-09-07 05:48:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F232602TQ1Y82AW,BinA,BinA
wip_id,F9F231200FP1Y82A8,2022-09-07 05:49:11,passed,,BinO,Ramp,,Herchang,TI,N199,Baoti,0.603,6.824,64.604,pass,F9F231200FP1Y82A8,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F231200FP1Y82A8,BinO,BinO
wip_id,F9F23540CCY1Y82AG,2022-09-07 05:49:11,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.554,6.858,67.818,pass,F9F23540CCY1Y82AG,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540CCY1Y82AG,BinO,BinO
wip_id,F9F23530EHC1Y82AL,2022-09-07 05:49:11,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.635,7.117,65.249,pass,F9F23530EHC1Y82AL,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530EHC1Y82AL,BinB,BinB
wip_id,F9F235207KR1Y82A9,2022-09-07 05:49:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.553,6.452,67.368,pass,F9F235207KR1Y82A9,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235207KR1Y82A9,BinA,BinA
wip_id,F9F2316072B1Y82AE,2022-09-07 05:49:11,passed,,BinA,Ramp,,Herchang,TI,N199,Baoti,0.56,6.526,65.585,pass,F9F2316072B1Y82AE,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2316072B1Y82AE,BinA,BinA
wip_id,F9F23550AW31Y82AS,2022-09-07 05:49:11,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.564,6.84,66.525,pass,F9F23550AW31Y82AS,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550AW31Y82AS,BinO,BinO
wip_id,F9F234204XY1Y82A6,2022-09-07 05:49:11,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.581,7.06,67.816,pass,F9F234204XY1Y82A6,2022-09-07 05:48:38,2022-09-07 05:49:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234204XY1Y82A6,BinO,BinO
wip_id,F9F23450EZ01Y82AK,2022-09-07 05:49:28,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.924,6.474,66.884,pass,F9F23450EZ01Y82AK,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450EZ01Y82AK,BinA,BinA
wip_id,F9F235304CP1Y82A0,2022-09-07 05:49:28,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,1.006,6.94,66.61,pass,F9F235304CP1Y82A0,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235304CP1Y82A0,BinO,BinO
wip_id,F9F234309D11Y82AH,2022-09-07 05:49:28,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.956,6.448,65.647,pass,F9F234309D11Y82AH,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234309D11Y82AH,BinA,BinA
wip_id,F9F233703831Y82A1,2022-09-07 05:49:28,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.948,6.656,67.39,pass,F9F233703831Y82A1,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F233703831Y82A1,BinA,BinA
wip_id,F9F23330DL51Y82AR,2022-09-07 07:08:32,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.61,6.601,65.77,pass,F9F23330DL51Y82AR,2022-09-07 07:07:57,2022-09-07 07:08:32,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23330DL51Y82AR,BinA,BinA
wip_id,F9F233507KK1Y82AJ,2022-09-07 05:49:28,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.904,6.266,66.814,pass,F9F233507KK1Y82AJ,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F233507KK1Y82AJ,BinA,BinA
wip_id,F9F23520K3A1Y82AS,2022-09-07 05:49:28,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.934,6.633,67.288,pass,F9F23520K3A1Y82AS,2022-09-07 05:48:55,2022-09-07 05:49:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520K3A1Y82AS,BinA,BinA
wip_id,F9F23540BPT1Y82AP,2022-09-07 05:49:45,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.584,7.146,67.11,pass,F9F23540BPT1Y82AP,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540BPT1Y82AP,BinB,BinB
wip_id,F9F23440F281Y82A2,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.577,6.758,66.339,pass,F9F23440F281Y82A2,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440F281Y82A2,BinO,BinO
wip_id,F9F2335097C1Y82AR,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.588,6.88,66.118,pass,F9F2335097C1Y82AR,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2335097C1Y82AR,BinO,BinO
wip_id,F9F23530CS01Y82A7,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.594,7.046,65.642,pass,F9F23530CS01Y82A7,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530CS01Y82A7,BinO,BinO
wip_id,F9F235409R21Y82AA,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.572,6.848,66.357,pass,F9F235409R21Y82AA,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235409R21Y82AA,BinO,BinO
wip_id,F9F23530FYZ1Y82AM,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.576,7.073,67.484,pass,F9F23530FYZ1Y82AM,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530FYZ1Y82AM,BinO,BinO
wip_id,F9F23450HHP1Y82A7,2022-09-07 05:49:45,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.586,6.95,67.485,pass,F9F23450HHP1Y82A7,2022-09-07 05:49:11,2022-09-07 05:49:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450HHP1Y82A7,BinO,BinO
wip_id,F9F23550DMJ1Y82A1,2022-09-07 05:50:06,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.924,6.659,67.794,pass,F9F23550DMJ1Y82A1,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550DMJ1Y82A1,BinA,BinA
wip_id,F9F234508L51Y82AR,2022-09-07 05:50:06,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.914,6.763,67.646,pass,F9F234508L51Y82AR,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234508L51Y82AR,BinO,BinO
wip_id,F9F2351017S1Y82AH,2022-09-07 05:50:06,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.96,6.64,67.168,pass,F9F2351017S1Y82AH,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2351017S1Y82AH,BinA,BinA
wip_id,F9F23550CQH1Y82AU,2022-09-07 05:50:06,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.942,6.618,67.366,pass,F9F23550CQH1Y82AU,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550CQH1Y82AU,BinA,BinA
wip_id,F9F235609YE1Y82A9,2022-09-07 05:50:06,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.923,6.6,67.936,pass,F9F235609YE1Y82A9,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235609YE1Y82A9,BinA,BinA
wip_id,F9F235700RU1Y82AQ,2022-09-07 05:50:06,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.955,6.764,67.724,pass,F9F235700RU1Y82AQ,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235700RU1Y82AQ,BinO,BinO
wip_id,F9F234305MJ1Y82AE,2022-09-07 05:50:06,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.888,6.47,67.639,pass,F9F234305MJ1Y82AE,2022-09-07 05:49:28,2022-09-07 05:50:06,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234305MJ1Y82AE,BinA,BinA
wip_id,F9F235408071Y82AD,2022-09-07 05:50:22,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.601,7.222,67.738,pass,F9F235408071Y82AD,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235408071Y82AD,BinB,BinB
wip_id,F9F235506NU1Y82AV,2022-09-07 05:50:22,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.578,6.845,65.612,pass,F9F235506NU1Y82AV,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235506NU1Y82AV,BinO,BinO
wip_id,F9F2357000D1Y82AC,2022-09-07 05:50:22,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.626,7.184,68.066,pass,F9F2357000D1Y82AC,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2357000D1Y82AC,BinB,BinB
wip_id,F9F23570AP01Y82AE,2022-09-07 05:50:22,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.624,7.265,65.918,pass,F9F23570AP01Y82AE,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23570AP01Y82AE,BinB,BinB
wip_id,F9F23530EV11Y82AV,2022-09-07 05:50:22,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.59,6.817,65.421,pass,F9F23530EV11Y82AV,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530EV11Y82AV,BinO,BinO
wip_id,F9F23520EPG1Y82AZ,2022-09-07 05:50:22,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.58,7.026,67.303,pass,F9F23520EPG1Y82AZ,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520EPG1Y82AZ,BinO,BinO
wip_id,F9F235707CY1Y82AJ,2022-09-07 05:50:22,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.58,7.075,68.386,pass,F9F235707CY1Y82AJ,2022-09-07 05:49:45,2022-09-07 05:50:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235707CY1Y82AJ,BinO,BinO
wip_id,F9F23470A2C1Y82A0,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.914,6.376,66.837,pass,F9F23470A2C1Y82A0,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470A2C1Y82A0,BinA,BinA
wip_id,F9F23450J9W1Y82AP,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.944,6.698,66.44,pass,F9F23450J9W1Y82AP,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450J9W1Y82AP,BinA,BinA
wip_id,F9F2354086S1Y82AA,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.93,6.506,67.349,pass,F9F2354086S1Y82AA,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354086S1Y82AA,BinA,BinA
wip_id,F9F235607TY1Y82A8,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.925,6.656,66.806,pass,F9F235607TY1Y82A8,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235607TY1Y82A8,BinA,BinA
wip_id,F9F235102M81Y82AS,2022-09-07 05:50:38,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.948,6.81,67.927,pass,F9F235102M81Y82AS,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235102M81Y82AS,BinO,BinO
wip_id,F9F2354077A1Y82AQ,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.932,6.265,66.106,pass,F9F2354077A1Y82AQ,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2354077A1Y82AQ,BinA,BinA
wip_id,F9F23430FJZ1Y82AY,2022-09-07 05:50:38,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.907,6.46,66.87,pass,F9F23430FJZ1Y82AY,2022-09-07 05:50:06,2022-09-07 05:50:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430FJZ1Y82AY,BinA,BinA
wip_id,F9F23440JSK1Y82AJ,2022-09-07 05:50:58,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.525,6.514,67.519,pass,F9F23440JSK1Y82AJ,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440JSK1Y82AJ,BinA,BinA
wip_id,F9F23520JDY1Y82A9,2022-09-07 05:50:58,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.562,6.818,68.209,pass,F9F23520JDY1Y82A9,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520JDY1Y82A9,BinO,BinO
wip_id,F9F23520HLB1Y82AA,2022-09-07 05:50:58,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.604,7.318,67.584,pass,F9F23520HLB1Y82AA,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520HLB1Y82AA,BinB,BinB
wip_id,F9F23470A5P1Y82AE,2022-09-07 05:50:58,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.59,6.962,68.137,pass,F9F23470A5P1Y82AE,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470A5P1Y82AE,BinO,BinO
wip_id,F9F235405Q11Y82AJ,2022-09-07 05:50:58,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.552,6.765,67.117,pass,F9F235405Q11Y82AJ,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235405Q11Y82AJ,BinO,BinO
wip_id,F9F23470EDA1Y82AZ,2022-09-07 05:50:58,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.578,6.81,66.991,pass,F9F23470EDA1Y82AZ,2022-09-07 05:50:22,2022-09-07 05:50:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470EDA1Y82AZ,BinO,BinO
wip_id,F9F235404HK1Y82AN,2022-09-07 07:08:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.95,6.36,66.642,pass,F9F235404HK1Y82AN,2022-09-07 07:07:39,2022-09-07 07:08:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235404HK1Y82AN,BinA,BinA
wip_id,F9F23450GL21Y82AL,2022-09-07 05:51:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.938,6.454,67.316,pass,F9F23450GL21Y82AL,2022-09-07 05:50:38,2022-09-07 05:51:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450GL21Y82AL,BinA,BinA
wip_id,F9F230504891Y82A5,2022-09-07 05:51:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.954,6.628,66.207,pass,F9F230504891Y82A5,2022-09-07 05:50:38,2022-09-07 05:51:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F230504891Y82A5,BinA,BinA
