root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,ano.insight.test_attributes.test_result,ano.insight.test_attributes.uut_start,ano.insight.test_attributes.uut_stop,ano.insight.test_station_attributes.software_name,ano.insight.test_station_attributes.software_version,ano.insight.test_station_attributes.station_id,ano.insight.uut_attributes.ano_tank_id,ano.insight.uut_attributes.cp_tank_id,ano.insight.uut_attributes.dye_tank_id,ano.insight.uut_attributes.fly_bar_id,ano.insight.uut_attributes.fly_bar_locX,ano.insight.uut_attributes.fly_bar_locY,ano.insight.uut_attributes.fly_bar_locZ,ano.insight.uut_attributes.rack_id,ano.insight.uut_attributes.seal_tank_id
wip_id,F9F235408DK1Y82AW,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F236307KK1Y82AB,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F23470DK11Y82AR,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F236302TP1Y82AN,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F235600PY1Y82AT,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F235307SC1Y82A0,2022-09-07 05:57:11,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 05:57:11,2022-09-07 05:57:11,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907009,-999,-999,-999,-999,-999
wip_id,F9F236201XN1Y82AD,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236504461Y82A2,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F234703SW1Y82AK,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23560DRA1Y82AW,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23550HYN1Y82AU,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235500Y91Y82AQ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235701EM1Y82AV,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23440HML1Y82AZ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F234702KD1Y82AQ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236301Q11Y82AL,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23550JJ51Y82AJ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2354094T1Y82AE,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235604MH1Y82AA,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236103AU1Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235504QE1Y82A5,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235709S21Y82A4,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235605VU1Y82A8,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235508CS1Y82AR,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F234507S01Y82AD,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236101HF1Y82AV,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235605JW1Y82A5,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235604T51Y82A4,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236206T71Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23240F621Y82A2,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235601UC1Y82AX,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2364002X1Y82AN,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23630BQQ1Y82AM,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23630DWK1Y82A6,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235703DZ1Y82AJ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23460CB91Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23640DA91Y82A7,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235602YJ1Y82AC,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2356045P1Y82AJ,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2356067Q1Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23520H1Z1Y82AB,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2363082S1Y82AL,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23070AT81Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235703GN1Y82AL,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235705R41Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236101NQ1Y82A5,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23630DZ11Y82AF,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235407BV1Y82AT,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23620ET21Y82AY,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2357006V1Y82AC,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23570CGB1Y82AN,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235706AY1Y82AR,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235707VV1Y82A4,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235700DK1Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F234706WJ1Y82AG,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236305GG1Y82AR,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2354066W1Y82A8,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235704VT1Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23550AEX1Y82AC,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23550GRU1Y82AA,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23550G0A1Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235604EB1Y82A3,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23640C7P1Y82A3,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2363050Z1Y82AN,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2355062E1Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23560DRD1Y82AT,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2363025J1Y82AR,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235605KD1Y82AK,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235706LJ1Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23560CH21Y82AV,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236502B01Y82AP,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23530E7Z1Y82AV,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2362020D1Y82AC,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236409NZ1Y82AK,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2324099Q1Y82AB,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2341008K1Y82AR,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F228400JJ1Y82AG,2022-09-07 06:53:28,passed,,Ramp,Herchang,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236400PT1Y82AX,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236308GS1Y82AC,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235706QS1Y82AP,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23440CZD1Y82A9,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F2365028X1Y82A1,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236501YV1Y82A0,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F236309881Y82AK,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235508C91Y82A8,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23630AQA1Y82A2,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F23450D061Y82AB,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235601SY1Y82AH,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235503A11Y82AT,2022-09-07 06:53:28,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
wip_id,F9F235605M01Y82AS,2022-09-07 06:53:28,passed,,Ramp,Herchang,TI,N199,Baoti,pass,2022-09-07 06:53:28,2022-09-07 06:53:28,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_ANO,-999,-999,-999,220907017,-999,-999,-999,-999,-999
